,importance
Fybogel Orange 3.5g effervescent granules sachets SF (Rec...,0.46169501829150794
Vomiting,0.4603440842617502
Patient registration data verified,0.45857729050878115
Aciclovir 800mg tablets,0.4584081638894628
Mirabegron 50mg modified-release tablets,0.45781891035292577
Zapain 30mg/500mg capsules (AMCo),0.45687144795238377
Prepatellar bursitis,0.455708970745029
Bisacodyl 5mg gastro-resistant tablets,0.45551554226895663
Gliclazide 40mg tablets,0.455031205872114
Seretide 100 Accuhaler (GlaxoSmithKline UK Ltd),0.4530766741668588
Alcohol use disorders identification test,0.4521903166716984
Shingles,0.45193036398099695
Knee pain,0.4515379206954556
Hydrocortisone acetate 1% / Fusidic acid 2% cream,0.4502915058223353
Ferrous fumarate 322mg tablets,0.4502915058223353
Venesection,0.4497720230555978
Hydrocortisone 1% / Miconazole 2% cream,0.447492781452848
Electronic record notes summary verified,0.44734286606980234
Co-codamol 30mg/500mg effervescent tablets,0.4463523217365538
Did not attend - reason given,0.4461856356112262
Oxycodone 20mg modified-release tablets,0.44476056312920687
Bowel cancer screening programme,0.4437724095036457
MSG:H/O: abdominal hernia,0.4437419921665543
BPH - benign prostatic hypertrophy,0.4437419921665543
Fluvastatin 40mg capsules,0.4437419921665543
Saxagliptin 2.5mg tablets,0.4434794396857398
Diabetic retinopathy screening refused,0.4434794396857398
Zopiclone 3.75mg tablets,0.44021877751360083
Coracten XL 60mg capsules (UCB Pharma Ltd),0.43790133005469434
Patient on maximal tolerated antihypertensive therapy,0.4372942270800846
Alcohol intake above recommended sensible limits,0.43647193345879176
Ibugel Forte 10% gel (Dermal Laboratories Ltd),0.4356917115173521
Senna 15mg tablets,0.4356194443931085
Mammography - X-ray,0.43373135698131593
In employment,0.4313511324253864
Balneum Plus cream (Almirall Ltd),0.43076817636107734
"SenSura Mio ileostomy bag with filter, maxi 10421 Cut to ...",0.43042179326918495
Pelican Release non-sting adhesive remover aerosol 130460...,0.43042179326918495
Alcohol screen - AUDIT completed,0.4303216386095175
Discussion,0.42950464853753934
Left Foot Pulse,0.4294264562594455
Right Foot Pulse,0.4294264562594455
Tramadol 50mg modified-release capsules,0.4292577374017018
MSG:Ophthalmological referral,0.4277258136389728
Out of hours patient call detail received,0.4263213526767496
Diagnostic colonoscopy,0.4263213526767496
Cialis 20mg tablets (Eli Lilly and Company Ltd),0.4253442802904467
Seebri Breezhaler 44microgram inhalation powder capsules ...,0.42514187696281724
Seen in out of hours centre,0.4245547029776743
Activa class I below knee stocking circular knit standard...,0.42243660020414214
Activa class II below knee stocking circular knit standar...,0.42243660020414214
Squamous cell carcinoma of skin NOS,0.42243660020414214
Total prosthetic replacement of knee joint using cement - Ma,0.42146900426567446
Wrist joint pain,0.4208321011146708
Lisinopril 5mg tablets,0.4201138130116828
Ganfort 0.3mg/ml / 5mg/ml eye drops 0.4ml unit dose (Alle...,0.42007434445185954
Telephone triage encounter,0.41996709810151645
Medication review with patient,0.41526616457222776
Uniphyllin Continus 400mg tablets (Napp Pharmaceuticals Ltd),0.41311265652167745
Fluticasone propionate 500micrograms/dose dry powder inhaler,0.41311265652167745
ZAFIRLUKAST 20mg tablets,0.41311265652167745
Salmeterol 50micrograms/dose dry powder inhaler,0.41311265652167745
Asthma limits walking up hills or stairs,0.41294290967174596
Hypromellose 0.3% eye drops 0.5ml unit dose preservative ...,0.4128849410509571
Hypromellose 0.3% eye drops 0.5ml unit dose preservative free,0.4128849410509571
Arthrotec 50 gastro-resistant tablets (Pfizer Ltd),0.4125796382878414
Clostridium difficile infection,0.4124067061310099
Pentoxifylline 400mg modified-release tablets,0.4124067061310099
Rifaximin 550mg tablets,0.4124067061310099
Vancomycin 125mg capsules,0.4124067061310099
Zoladex 3.6mg implant SafeSystem pre-filled syringes (AstraZeneca UK Ltd),0.41223413965415623
Urology,0.41223413965415623
Chronic obstructive pulmonary disease monitoring,0.41205630385013425
Diabetic foot screen,0.41139414811834996
Smoking cessation milestones,0.41061808703963804
Varenicline 500microgram tablets,0.41061808703963804
Seen in ENT clinic,0.41027569630326066
Advice about investigation results,0.40978308602988167
Hypertension monitoring,0.40882824740106494
Kolanticon gel (Peckforton Pharmaceuticals Ltd),0.40664671579851
Fully mobile,0.404563262134082
"BD Safe-Clip needle clipping / chopping device (Becton, D...",0.40305936702900863
Diabetes monitoring 2nd letter,0.40305936702900863
Referral for spirometry,0.40256478961690734
O/E - vibration sense normal,0.4024817847380926
Verapamil 40mg tablets,0.3990205601779738
Trandolapril 4mg capsules,0.3990205601779738
Seen in fracture clinic,0.3982962668715575
Ear pain,0.3982211639496537
Speedicath catheter male 16Ch 28416 (Coloplast Ltd),0.3982211639496537
Patient advised about cardiovascular disorder,0.39760435778987124
Sodium cromoglicate 2% eye drops,0.397515946087057
Volumatic (GlaxoSmithKline UK Ltd),0.39669396247935385
Wax in ear,0.39652656868547975
Protopic 0.03% ointment (LEO Pharma),0.3961222713344954
Ultrasound scan of back,0.3961222713344954
Diprosalic 0.05%/3% ointment (Merck Sharp & Dohme Ltd),0.3961222713344954
Protopic 0.03% ointment (Astellas Pharma Ltd),0.3961222713344954
Achilles tendinitis,0.39611852036195266
"[D]Lump, localized and superficial",0.39611852036195266
Not for attempted CPR (cardiopulmonary resuscitation),0.39573425257897954
Movicol Plain oral powder 13.7g sachets (Norgine Pharmace...,0.3944870026369556
Elocon 0.1% cream (Merck Sharp & Dohme Ltd),0.3928965139180205
Alcohol use disorder identificatn test consumptn questionnre,0.3928694057688128
NHS Health Check annual review,0.39282457077642047
Risperidone 500microgram orodispersible tablets sugar free,0.3925709430413795
O/E - temperature level,0.39213381781684986
Coracten XL 30mg capsules (UCB Pharma Ltd),0.3902147388541267
QRISK2 calculated heart age,0.3892573227422177
Celecoxib 100mg capsules,0.38863015754246544
Salofalk 2g/59ml enema (Dr. Falk Pharma UK Ltd),0.38844086550783075
Disease modifying antirheumatic drug monitoring,0.3880133366474384
Seretide 250 Evohaler (GlaxoSmithKline UK Ltd),0.38620727200596294
Splenectomy NEC,0.38585188187159797
Extended hours access - enhanced services administration,0.3856926228268776
Codeine 15mg tablets,0.3855370677066834
Temgesic 200microgram sublingual tablets (RB Pharmaceuticals Ltd),0.3846350639797568
Zostavax vaccine powder and solvent for suspension for injection 0.65ml pre-filled syringes (sanofi pasteur MSD Ltd),0.3846350639797568
Fybogel Orange 3.5g effervescent granules sachets SF (Reckitt Benckiser Healthcare (UK) Ltd),0.3843626721518127
Lives with partner,0.3840128169329369
Seen in respiratory clinic,0.383618113601093
Initial memory assessment,0.38144397695695387
Bisoprolol 1.25mg tablets,0.3783329438146046
Ropinirole 8mg modified-release tablets,0.37703185194434663
Hand joint pain,0.37525309918683225
Coronary heart disease annual review,0.37358562251025995
Seen in oral surgery clinic,0.3735142508465447
Benzydamine 3% cream,0.37249071145193596
Therapeutic epidural injection,0.37235150344063495
Mechanical low back pain,0.37182268603218527
MSG:Keratosis,0.37182268603218527
111 contact disposition,0.3706792531437906
Amlodipine 5mg tablets,0.370114042505431
Rolls own cigarettes,0.3691084742720258
Provision written information abt diabetes & high HbA1c levl,0.3689347874976483
Letrozole 2.5mg tablets,0.3686764860661693
Theophylline 250mg modified-release capsules,0.3676561881388899
Brinzolamide 10mg/ml / Brimonidine 2mg/ml eye drops,0.3676561881388899
Theophylline 125mg modified-release capsules,0.3676561881388899
Diabetes monitoring admin.,0.3666700456787831
Diabetic monitoring NOS,0.3666700456787831
Lower urinary tract symptoms,0.3663693452721187
Referral to rheumatologist,0.36593529441254624
Registration type,0.3653394220522399
Fesoterodine 8mg modified-release tablets,0.3638659808061549
Notes summary on computer,0.3637116511955456
COPD self-management plan review,0.3635038532871615
Pravastatin 40mg tablets,0.3622636008933535
Hydroxocobalamin 1mg/1ml solution for injection ampoules,0.36179286091107055
Minor surgery information leaflet given,0.36140594589277475
Lifestyle advice regarding hypertension,0.36022737062896937
General symptoms,0.3587602656278793
Qvar 100 inhaler (Teva UK Ltd),0.3572602350927121
Tadalafil 5mg tablets,0.35657530658027264
Venous ulcer of leg,0.3546094032174999
Salmeterol 25micrograms/dose inhaler CFC free,0.3544514764958365
Current smoker,0.3518810189605747
Lantus 100units/ml solution for injection 3ml cartridges ...,0.35001401511079533
Humalog KwikPen 100units/ml solution for injection 3ml pr...,0.35001401511079533
MucoClear 6% inhalation solution 4ml ampoules (Pari Medic...,0.3479003387799331
Knee X-ray,0.34753279228393885
Referral to optometrist,0.34709384403749377
Daktarin 2% cream (Janssen-Cilag Ltd),0.34709384403749377
Chalazion (meibomian cyst),0.34709384403749377
Exemestane 25mg tablets,0.34492300676313703
Trazodone 150mg tablets,0.3441769973367606
Levomepromazine 25mg tablets,0.3441769973367606
Ensure Plus milkshake style liquid banana (Abbott Laborat...,0.3432263380786182
Fracture of unspecified bones,0.3428609371370872
Seen in walk in centre,0.3418642218309216
Smoking cessation programme declined,0.34098595591972103
Azathioprine 50mg tablets,0.34072195969306207
Pregabalin 150mg capsules,0.33859549539934664
Pregabalin 25mg capsules,0.33842031067942424
Erythromycin stearate 500mg tablets,0.3382259426733146
Rheumatology,0.3378135762538945
Framingham 1991 cardiovascular disease 10 year risk score,0.3378135762538945
"Seropositive rheumatoid arthritis, unspecified",0.3378135762538945
MRI of cervical spine,0.3362520188086153
Aerobic exercise 2 times/week,0.3361619347344954
Telmisartan 80mg / Hydrochlorothiazide 12.5mg tablets,0.3360577808411446
Referral to NHS stop smoking service,0.3348605504175606
Paroxetine 30mg tablets,0.3321277527547798
Teetotaller,0.33179496182686463
Warfarin 1mg tablets,0.3304750602969162
Diabetes monitoring 1st letter,0.3300109880848586
Baclofen 10mg tablets,0.3294018681080727
Drinks rarely,0.32920276751155
Capsulotomy of eye lens,0.32827508213668033
Moderate drinker - 3-6u/day,0.32749198847363814
[RFC] Soft tissue injuries,0.3266828928891793
Trusopt 20mg/ml eye drops (Santen UK Ltd),0.3266828928891793
Ramipril 5mg capsules,0.3265992696727864
Under care of retinal screener,0.3258748827951288
Salbutamol 200micrograms/dose dry powder inhaler,0.3241824244169979
Viral gastroenteritis,0.32395701106852554
Gastroenteritis,0.32395701106852554
Brief intervention for physical activity completed,0.32280407675369316
Plain X-ray sacro-iliac joint,0.32262545856391234
Chronic rhinitis NOS,0.32262545856391234
Cervical spondylosis with radiculopathy,0.32262545856391234
Cervical spine ankylosis,0.32262545856391234
Psoriatic arthropathy NOS,0.32262545856391234
"Acute meniscal tear, medial",0.3217373843348498
FH: Asthma,0.3217373843348498
Salbutamol 100micrograms/dose inhaler CFC free,0.3217373843348498
Verapamil 240mg modified-release capsules,0.3217373843348498
Spironolactone 100mg tablets,0.3205202878828066
O/E - Left posterior tibial pulse normal,0.31858144649780723
O/E - left dorsalis pedis normal,0.31858144649780723
O/E - Right dorsalis pedis normal,0.31858144649780723
O/E - Right posterior tibial pulse normal,0.31858144649780723
Diclomax SR 75mg capsules (Galen Ltd),0.3185246079695063
Lipitor 40mg tablets (Pfizer Ltd),0.3185246079695063
Alogliptin 25mg tablets,0.3185246079695063
Quetiapine 100mg tablets,0.31829556391129404
Quetiapine 300mg tablets,0.31829556391129404
Isosorbide mononitrate 60mg modified-release capsules,0.3175094173600738
Zomorph 60mg modified-release capsules (Archimedes Pharma...,0.3167626542984167
Flixonase 50micrograms/dose aqueous nasal spray (GlaxoSmi...,0.3167626542984167
O/E - rate of respiration,0.31600346463311735
MSG:Refer to physiotherapist,0.31554874390970233
Referral to surgeon,0.3132927798858055
Suspected chronic obstructive pulmonary disease,0.31249638087279874
Preferred method of contact: no preference,0.31043889630830807
Exenatide 5micrograms/0.02ml solution for injection 1.2ml pre-filled disposable devices,0.3103714486573669
Carbocisteine 250mg/5ml oral solution,0.30972675283928003
Referral to respiratory physician,0.3097032779487155
[V]Issue of repeat prescription for medication,0.3091472657140271
Proctosedyl suppositories (Sanofi),0.3091472657140271
Xalacom eye drops (Pfizer Ltd),0.3089760022654765
Matrifen 50micrograms/hour transdermal patches (Teva UK Ltd),0.3089760022654765
Venlafaxine 37.5mg tablets,0.3089760022654765
Stroke / transient ischaemic attack referral,0.3083349623855893
AeroChamber Plus with adult mask (GlaxoSmithKline UK Ltd),0.3074281396505286
Tinnitus,0.3074281396505286
Follow-up resp. assessment,0.3074281396505286
Hearing loss,0.3074281396505286
ENT symptoms,0.30727006186441197
Leg cramps,0.30571190743292376
Tendonitis NOS,0.3053707316345229
Folic acid 5mg tablets,0.30502658689477413
Aripiprazole 5mg tablets,0.3047006970439779
Daktacort ointment (Janssen-Cilag Ltd),0.3047006970439779
Seen in geriatric clinic,0.3044302631725598
Diabetic retinopathy 12 month review,0.30393868461300994
Systane Balance eye drops (Alcon Laboratories (UK) Ltd),0.3033364825470004
GPPAQ hrs last wk spent house work/child care-some but less 1hr,0.3032013811703754
Number of falls in last year,0.3032013811703754
GPPAQ hrs in last week spent walking-some but less than 1hr,0.3032013811703754
Calceos 500mg/400unit chewable tablets (Galen Ltd),0.3028988708568785
GPPAQ hrs in last wk spent in physical exercise - 3hrs or more,0.30196523473627707
Patient given advice NOS,0.301669934175429
Ibuprofen 600mg tablets,0.30159579807173204
Expected FEV1,0.30018641656309697
Asthma monitoring check done,0.2991598991323983
Ezetimibe 10mg tablets,0.2976876860170487
Celecoxib 200mg capsules,0.2962547763067582
Shortec 5mg capsules (Qdem Pharmaceuticals Ltd),0.29574030143426205
Longtec 60mg modified-release tablets (Qdem Pharmaceuticals Ltd),0.29574030143426205
Document Image letter,0.2949008996763296
Finasteride 5mg tablets,0.29448653242025713
Repeat treatment NOS,0.293725629329216
Seen in dermatology clinic,0.2937101862380228
Malignant neoplasm of prostate,0.29220436170409747
Daktarin Aktiv 0.16% spray powder (McNeil Products Ltd),0.2918742799244447
Movicol Chocolate oral powder 13.9g sachets (Norgine Phar...,0.2918742799244447
Zeroderm ointment (Thornton & Ross Ltd),0.2912071412556153
Orlistat 120mg capsules,0.2911269343452201
Flecainide 50mg tablets,0.29112693434522
Waist/hip ratio,0.2906317570660683
Hip circumference,0.2906317570660683
Movelat cream (Genus Pharmaceuticals Ltd),0.28821832511403334
Paracetamol Caplets 500 mg,0.28779017969406606
Unilet General Purpose Superlite lancets 0.66mm/23gauge (...,0.28697036707082013
Spirometry screening,0.28678334615747936
Atarax 25mg tablets (Alliance Pharmaceuticals Ltd),0.2855959717879463
Metformin 850mg tablets,0.28491214611336013
Weight management service opportunity signposted,0.2841879054958619
AUDIT-C score - frequency of drinking alcohol,0.2841879054958619
AUDIT-C score - units of alcohol drunk on a typical day,0.2841879054958619
